calBP,PrDens,PerCap,lo,hi,logFit3,PhaseID,CompID,BRMspd,MeanFCRArea
3137,0.126336202,-0.001873395,0.086990357,0.166394813,0.122265641,Expansion,Component III,0.02318878,1.54
3136,0.126097147,-0.001894006,0.087005292,0.166420208,0.122278673,Expansion,Component III,0.023205313,1.54
3135,0.125858092,-0.0018976,0.086883758,0.166469653,0.122291741,Expansion,Component III,0.023220714,1.54
3134,0.125599144,-0.002059581,0.086808053,0.166769016,0.122304845,Expansion,Component III,0.023235541,1.54
3133,0.125318502,-0.002236931,0.086798996,0.167058551,0.122317985,Expansion,Component III,0.023249865,1.54
3132,0.125004096,-0.002512005,0.086904278,0.167335794,0.122331161,Expansion,Component III,0.023263783,1.54
3131,0.124657281,-0.002778284,0.086997619,0.167375838,0.122344374,Expansion,Component III,0.023279993,1.54
3130,0.124267876,-0.003128691,0.087120415,0.167284777,0.122357622,Expansion,Component III,0.023297078,1.54
3129,0.123838696,-0.003459653,0.086949889,0.167182105,0.122370907,Expansion,Component III,0.023315065,1.54
3128,0.123372795,-0.003769249,0.087005792,0.167632385,0.122384228,Expansion,Component III,0.023336488,1.54
3127,0.122873349,-0.004056484,0.087083124,0.167799559,0.122397586,Expansion,Component III,0.023360083,1.54
3126,0.122331708,-0.004417866,0.086747694,0.168222481,0.122410981,Expansion,Component III,0.023385862,1.54
3125,0.1217646,-0.004646604,0.08634173,0.168642613,0.122424412,Expansion,Component III,0.023413831,1.54
3124,0.121169141,-0.004902241,0.085943788,0.168979961,0.122437881,Expansion,Component III,0.023444642,1.54
3123,0.120555262,-0.005079181,0.085878963,0.169064147,0.122451386,Expansion,Component III,0.023476688,1.54
3122,0.119929009,-0.005208271,0.085896199,0.169254515,0.122464928,Expansion,Component III,0.023510006,1.54
3121,0.119291917,-0.005326406,0.085938568,0.169490414,0.122478507,Expansion,Component III,0.023543642,1.54
3120,0.118646579,-0.005424424,0.086003173,0.169673186,0.122492124,Expansion,Component III,0.02357697,1.54
3119,0.118003343,-0.005436191,0.085815006,0.169806651,0.122505778,Expansion,Component III,0.023609979,1.54
3118,0.117372905,-0.005356866,0.085645889,0.169874589,0.122519469,Expansion,Component III,0.023640868,1.54
3117,0.116762024,-0.005218209,0.085487156,0.16987931,0.122533198,Expansion,Component III,0.023669331,1.54
3116,0.116165761,-0.005119739,0.085453937,0.169835614,0.122546965,Expansion,Component III,0.023694948,1.54
3115,0.115597874,-0.004900583,0.08530981,0.169731499,0.122560769,Expansion,Component III,0.023716916,1.54
3114,0.115068608,-0.004589018,0.085190164,0.16981902,0.122574611,Expansion,Component III,0.023735565,1.54
3113,0.114559152,-0.004437243,0.085167541,0.169730216,0.122588491,Expansion,Component III,0.023750556,1.54
3112,0.114087418,-0.004126318,0.085358773,0.169488808,0.12260241,Expansion,Component III,0.023762965,1.54
3111,0.113635776,-0.003966592,0.085558963,0.169362632,0.122616366,Expansion,Component III,0.023773163,1.54
3110,0.113194859,-0.003887637,0.085733325,0.169509176,0.12263036,Expansion,Component III,0.023780773,1.54
3109,0.112772963,-0.003734135,0.085597896,0.169366124,0.122644393,Expansion,Component III,0.023786839,1.54
3108,0.112360301,-0.003665937,0.085465652,0.169579387,0.122658464,Expansion,Component III,0.023792114,1.54
3107,0.111951955,-0.003640874,0.085332003,0.169458673,0.122672574,Expansion,Component III,0.023796285,1.54
3106,0.111540157,-0.003685125,0.085196819,0.169264966,0.122686722,Expansion,Component III,0.023799728,1.54
3105,0.111137123,-0.0036199,0.085165706,0.169184596,0.122700909,Expansion,Component III,0.023802727,1.54
3104,0.11072748,-0.003692733,0.085376506,0.169031356,0.122715135,Expansion,Component III,0.023805758,1.54
3103,0.110329588,-0.003599914,0.085595831,0.168866426,0.1227294,Expansion,Component III,0.02380878,1.54
3102,0.109937832,-0.003557093,0.085829016,0.168960045,0.122743704,Expansion,Component III,0.023811808,1.54
3101,0.109544476,-0.003584402,0.086055605,0.168647081,0.122758047,Expansion,Component III,0.023815587,1.54
3100,0.10916237,-0.003494232,0.086111499,0.168345352,0.122772429,Expansion,Component III,0.023819678,1.54
3099,0.108795392,-0.003367432,0.086091574,0.168178149,0.122786851,Expansion,Component III,0.023824037,1.54
3098,0.108452047,-0.003160867,0.086062827,0.168005911,0.122801312,Expansion,Component III,0.02382901,1.54
3097,0.108123053,-0.003038153,0.086028943,0.167844766,0.122815813,Expansion,Component III,0.023833889,1.54
3096,0.107822671,-0.002782016,0.085985874,0.167759876,0.122830353,Expansion,Component III,0.023838853,1.54
3095,0.107534246,-0.002678579,0.085936531,0.167642223,0.122844933,Expansion,Component III,0.023844081,1.54
3094,0.107273804,-0.002424879,0.085879697,0.167498688,0.122859553,Expansion,Component III,0.023849754,1.54
3093,0.107036516,-0.002214433,0.085820375,0.167345296,0.122874212,Expansion,Component III,0.023855669,1.54
3092,0.106810546,-0.002113381,0.085827641,0.167126887,0.122888912,Expansion,Component III,0.023861583,1.54
3091,0.106607408,-0.001903665,0.085953166,0.166990052,0.122903652,Expansion,Component III,0.023867738,1.54
3090,0.106416288,-0.001794356,0.08589823,0.166860564,0.122918432,Expansion,Component III,0.023873894,1.54
3089,0.106239635,-0.001661401,0.085920296,0.166740089,0.122933253,Expansion,Component III,0.023880264,1.54
3088,0.10607101,-0.001588472,0.086004461,0.166613031,0.122948114,Expansion,Component III,0.023886226,1.54
3087,0.105910162,-0.001517571,0.086293966,0.166487896,0.122963016,Expansion,Component III,0.023892585,1.54
3086,0.105752348,-0.001491187,0.086411365,0.166412315,0.122977958,Expansion,Component III,0.023898728,1.54
3085,0.105598505,-0.001455802,0.086324719,0.166386238,0.122992941,Expansion,Component III,0.023904878,1.54
3084,0.105447345,-0.001432483,0.08631888,0.166353955,0.123007965,Expansion,Component III,0.02391084,1.54
3083,0.10529288,-0.001465932,0.086399212,0.166321781,0.12302303,Expansion,Component III,0.023916603,1.54
3082,0.105139655,-0.001456284,0.086479157,0.166216749,0.123038136,Expansion,Component III,0.023922249,1.54
3081,0.104976038,-0.001557407,0.086462338,0.165938195,0.123053284,Expansion,Component III,0.023927407,1.54
3080,0.104809051,-0.001591979,0.086454951,0.165881853,0.123068472,Expansion,Component III,0.023931857,1.54
3079,0.104623689,-0.001770137,0.086668907,0.165872691,0.123083702,Expansion,Component III,0.023935951,1.54
3078,0.104426699,-0.001884609,0.086857512,0.165715437,0.123098974,Expansion,Component III,0.023939703,1.54
3077,0.104217931,-0.002001191,0.086958789,0.165775065,0.123114287,Expansion,Component III,0.023943094,1.54
3076,0.103995444,-0.002137107,0.08706237,0.16584086,0.123129642,Expansion,Component III,0.023945612,1.54
3075,0.103751275,-0.002350634,0.087065478,0.165825686,0.123145039,Expansion,Component III,0.023947698,1.54
3074,0.103492741,-0.002494974,0.0871417,0.165809179,0.123160478,Expansion,Component III,0.023949351,1.54
3073,0.103214422,-0.002692891,0.087142724,0.165791617,0.123175959,Expansion,Component III,0.023950152,1.54
3072,0.102915393,-0.002901363,0.087031465,0.165810168,0.123191482,Expansion,Component III,0.023950509,1.54
3071,0.102594791,-0.003120064,0.08696244,0.165772981,0.123207047,Expansion,Component III,0.023950418,1.54
3070,0.102267033,-0.003199801,0.08693556,0.165799771,0.123222655,Expansion,Component III,0.023949888,1.54
3069,0.101930062,-0.003300446,0.086955698,0.166053531,0.123238305,Expansion,Component III,0.023948919,1.54
3068,0.101585696,-0.003384173,0.086919968,0.166530419,0.123253998,Expansion,Component III,0.023947489,1.54
3067,0.101233407,-0.003473928,0.086851339,0.166624347,0.123269733,Expansion,Component III,0.023946041,1.54
3066,0.100884487,-0.003452644,0.086853622,0.166961144,0.123285512,Expansion,Component III,0.023944047,1.54
3065,0.100541328,-0.003407301,0.086817208,0.167404424,0.123301333,Expansion,Component III,0.023941442,1.54
3064,0.100213206,-0.003268897,0.086771137,0.167814116,0.123317198,Expansion,Component III,0.023938863,1.54
3063,0.099899775,-0.003132535,0.086723253,0.168204655,0.123333105,Expansion,Component III,0.023935728,1.54
3062,0.099612166,-0.00288313,0.086672302,0.168578343,0.123349056,Expansion,Component III,0.023932247,1.54
3061,0.099353529,-0.002599813,0.086629675,0.168303868,0.12336505,Expansion,Component III,0.023928119,1.54
3060,0.099115293,-0.00240075,0.086587007,0.167922732,0.123381088,Expansion,Component III,0.023923198,1.54
3059,0.098897141,-0.002203418,0.08655021,0.167969787,0.123397169,Expansion,Component III,0.023917782,1.54
3058,0.098694781,-0.002048261,0.086520214,0.168060174,0.123413294,Expansion,Component III,0.023911506,1.54
3057,0.098506974,-0.001904712,0.086499235,0.16814965,0.123429463,Expansion,Component III,0.023904431,1.54
3056,0.098332666,-0.001771069,0.086581955,0.168404063,0.123445676,Expansion,Component III,0.023896894,1.54
3055,0.098182352,-0.001529796,0.086679292,0.168767825,0.123461933,Expansion,Component III,0.023888322,1.54
3054,0.098038981,-0.001461326,0.08678941,0.169143288,0.123478234,Expansion,Component III,0.023879382,1.54
3053,0.09789263,-0.001493899,0.086827511,0.16955056,0.123494579,Expansion,Component III,0.023870332,1.54
3052,0.097754671,-0.001410283,0.086844001,0.169968915,0.123510969,Expansion,Component III,0.023861658,1.54
3051,0.097611943,-0.001461131,0.086874793,0.17021269,0.123527403,Expansion,Component III,0.023852838,1.54
3050,0.097452036,-0.001639532,0.086916721,0.17002243,0.123543882,Expansion,Component III,0.023845459,1.54
3049,0.097277401,-0.001793616,0.086974163,0.169782124,0.123560406,Expansion,Component III,0.023839069,1.54
3048,0.097081359,-0.002017325,0.087044587,0.169588624,0.123576974,Expansion,Component III,0.023833652,1.54
3047,0.096856517,-0.002318693,0.087125105,0.169772047,0.123593587,Expansion,Component III,0.023829632,1.54
3046,0.096601187,-0.002639649,0.087109652,0.169956802,0.123610246,Expansion,Component III,0.023827052,1.54
3045,0.096308219,-0.003037369,0.087238028,0.170173445,0.12362695,Expansion,Component III,0.023825399,1.54
3044,0.095972923,-0.003487561,0.08733051,0.17040422,0.123643698,Expansion,Component III,0.023825034,1.54
3043,0.095588405,-0.004014573,0.087414072,0.17067024,0.123660493,Expansion,Component III,0.023825544,1.54
3042,0.095158466,-0.004507967,0.08756059,0.170494011,0.123677333,Expansion,Component III,0.023826468,1.54
3041,0.094689471,-0.004940755,0.087650028,0.170169483,0.123694218,Expansion,Component III,0.023828171,1.54
3040,0.094179202,-0.00540344,0.087761353,0.170018209,0.12371115,Expansion,Component III,0.023830207,1.54
3039,0.093638689,-0.005755724,0.087844346,0.170141719,0.123728127,Expansion,Component III,0.023832182,1.54
3038,0.093072028,-0.00606995,0.087760452,0.170267869,0.12374515,Expansion,Component III,0.023833789,1.54
3037,0.092492215,-0.006249219,0.087748421,0.170020313,0.12376222,Expansion,Component III,0.023834985,1.54
3036,0.091919576,-0.006210448,0.087752382,0.17010015,0.123779336,Expansion,Component III,0.023835735,1.54
3035,0.091350756,-0.006207463,0.087720228,0.170330079,0.123796498,Expansion,Component III,0.02383565,1.54
3034,0.090798284,-0.006066174,0.087645882,0.169562946,0.123813706,Expansion,Component III,0.023834432,1.54
3033,0.090264471,-0.005896457,0.08766868,0.169047897,0.123830961,Expansion,Component III,0.023831981,1.54
3032,0.089761028,-0.005593033,0.08772616,0.16935749,0.123848263,Expansion,Component III,0.023827816,1.54
3031,0.089293797,-0.005218873,0.087724338,0.169676704,0.123865612,Expansion,Component III,0.023822347,1.54
3030,0.088867746,-0.004782758,0.087758206,0.169891108,0.123883007,Expansion,Component III,0.023815509,1.54
3029,0.088480593,-0.004366025,0.08776544,0.169851868,0.12390045,Expansion,Component III,0.023806839,1.54
3028,0.088135299,-0.003910125,0.08782766,0.17034004,0.12391794,Expansion,Component III,0.023796806,1.54
3027,0.087823708,-0.003541636,0.0878806,0.17080299,0.123935477,Expansion,Component III,0.023784943,1.54
3026,0.087551351,-0.003105992,0.087792508,0.171177077,0.123953062,Expansion,Component III,0.023771177,1.54
3025,0.087306666,-0.002798672,0.087620855,0.171278612,0.123970694,Expansion,Component III,0.02375565,1.54
3024,0.087092366,-0.002457585,0.087468727,0.17150818,0.123988374,Expansion,Component III,0.023738741,1.54
3023,0.086894741,-0.002271723,0.087447716,0.171687792,0.124006101,Expansion,Component III,0.023720453,1.54
3022,0.086708421,-0.002146508,0.087290415,0.17179588,0.124023877,Expansion,Component III,0.023700192,1.54
3021,0.086529856,-0.002061497,0.087120254,0.172043154,0.1240417,Expansion,Component III,0.023677962,1.54
3020,0.086359714,-0.001968212,0.087042487,0.172084057,0.124059572,Expansion,Component III,0.023653739,1.54
3019,0.086190817,-0.001957656,0.086995497,0.172348474,0.124077492,Expansion,Component III,0.023627864,1.54
3018,0.086017226,-0.002016064,0.087068349,0.172390569,0.12409546,Expansion,Component III,0.023599064,1.54
3017,0.085838063,-0.002085036,0.087159273,0.172033724,0.124113477,Expansion,Component III,0.023567792,1.54
3016,0.085652517,-0.002163922,0.087270056,0.172313994,0.124131543,Expansion,Component III,0.023534743,1.54
3015,0.085455173,-0.00230667,0.087341918,0.172636566,0.124149657,Expansion,Component III,0.023498899,1.54
3014,0.085244088,-0.00247318,0.087417389,0.172833745,0.12416782,Expansion,Component III,0.023460201,1.54
3013,0.085020575,-0.002625479,0.087506712,0.173003299,0.124186033,Expansion,Component III,0.023419873,1.54
3012,0.084784879,-0.002776074,0.087610092,0.173009002,0.124204294,Expansion,Component III,0.023376554,1.54
3011,0.08454115,-0.002878817,0.087722806,0.172978979,0.124222605,Expansion,Component III,0.023331185,1.54
3010,0.084284975,-0.003034779,0.087660814,0.172614796,0.124240965,Expansion,Component III,0.023284141,1.54
3009,0.08402893,-0.003042477,0.088010606,0.172220448,0.124259374,Expansion,Component III,0.023235041,1.54
3008,0.083769116,-0.003096743,0.088171024,0.171807252,0.124277833,Expansion,Component III,0.023185003,1.54
3007,0.08351243,-0.003068909,0.088343071,0.17167463,0.124296342,Expansion,Component III,0.023133576,1.54
3006,0.083260321,-0.003023391,0.088325719,0.171920631,0.124314901,Expansion,Component III,0.023081763,1.54
3005,0.083010965,-0.002999394,0.088512974,0.172172402,0.12433351,Expansion,Component III,0.02302867,1.54
3004,0.082767511,-0.002937101,0.088814995,0.172022539,0.124352169,Expansion,Component III,0.022975084,1.54
3003,0.082525439,-0.002929,0.088940156,0.171700483,0.124370878,Expansion,Component III,0.022920241,1.54
3002,0.082291102,-0.002843619,0.089037675,0.171376688,0.124389638,Expansion,Component III,0.022864344,1.54
3001,0.082058102,-0.002835423,0.088906074,0.171051267,0.124408448,Expansion,Component III,0.022808318,1.54
3000,0.081826601,-0.002825175,0.089093851,0.170836239,0.124427308,Expansion,Component III,0.02275123,1.54
2999,0.081592817,-0.002861154,0.089128662,0.170863547,0.12444622,Expansion,Component III,0.022693861,1.54
2998,0.081354861,-0.00292065,0.089054575,0.171165935,0.124465182,Expansion,Component III,0.022635304,1.54
2997,0.081115279,-0.002949241,0.089348855,0.170919934,0.124484196,Expansion,Component III,0.022577262,1.54
2996,0.080871882,-0.003005142,0.089157712,0.171221723,0.12450326,Expansion,Component III,0.022518799,1.54
2995,0.08062704,-0.003032116,0.088966495,0.171101308,0.124522376,Expansion,Component III,0.022461051,1.54
2994,0.080380977,-0.003056542,0.088775649,0.171038048,0.124541544,Expansion,Component III,0.022403442,1.54
2993,0.080131545,-0.003107946,0.088592969,0.171076045,0.124560762,Expansion,Component III,0.022346804,1.54
2992,0.079880328,-0.003139979,0.08852006,0.171119886,0.124580033,Expansion,Component III,0.022291928,1.54
2991,0.079631484,-0.003120073,0.088826249,0.171168948,0.124599355,Expansion,Component III,0.02223704,1.54
2990,0.079379429,-0.003170285,0.089138333,0.171039031,0.124618729,Expansion,Component III,0.022183293,1.54
2989,0.079125169,-0.003208241,0.089446936,0.170753403,0.124638155,Expansion,Component III,0.022130393,1.54
2988,0.07887253,-0.00319801,0.089759876,0.170505017,0.124657634,Expansion,Component III,0.022076805,1.54
2987,0.078619891,-0.00320827,0.090072816,0.170595783,0.124677165,Expansion,Component III,0.022022029,1.54
2986,0.078369229,-0.003193377,0.090030687,0.17058394,0.124696748,Expansion,Component III,0.02196749,1.54
2985,0.078119934,-0.003186105,0.089919449,0.170560627,0.124716384,Expansion,Component III,0.021911801,1.54
2984,0.077872802,-0.003168497,0.089710165,0.170278919,0.124736072,Expansion,Component III,0.021853777,1.54
2983,0.077629752,-0.003126005,0.089711547,0.170014463,0.124755813,Expansion,Component III,0.021795752,1.54
2982,0.077388011,-0.003118887,0.089866209,0.170485779,0.124775608,Expansion,Component III,0.021736403,1.54
2981,0.077152265,-0.003050932,0.089836714,0.170791963,0.124795455,Expansion,Component III,0.021676879,1.54
2980,0.076925385,-0.002945009,0.089815066,0.17062512,0.124815356,Expansion,Component III,0.021614932,1.54
2979,0.076704652,-0.002873563,0.08979457,0.170450093,0.124835309,Expansion,Component III,0.02155407,1.54
2978,0.076490585,-0.0027947,0.08977562,0.170274053,0.124855317,Expansion,Component III,0.021492971,1.54
2977,0.076279384,-0.002764956,0.089762276,0.169964928,0.124875378,Expansion,Component III,0.021433131,1.54
2976,0.076078831,-0.002632647,0.089750577,0.169954267,0.124895493,Expansion,Component III,0.021372527,1.54
