calBP,PrDens,lo,hi,LogisticFit,PhaseID,CompID,BRMspd,MeanFCRArea
9779,0.017745618,0.017150314,0.025460924,0.021099617,Intensification,Component I,0,0.16
9778,0.01770218,0.017158879,0.025446763,0.0211071,Intensification,Component I,0,0.16
9777,0.017658602,0.017169493,0.025433998,0.021114581,Intensification,Component I,0,0.16
9776,0.01761489,0.017180989,0.025461257,0.021122061,Intensification,Component I,0,0.16
9775,0.017571049,0.017172887,0.025488474,0.021129539,Intensification,Component I,0,0.16
9774,0.017527783,0.017189078,0.02551519,0.021137017,Intensification,Component I,0,0.16
9773,0.017485109,0.017192571,0.0255414,0.021144493,Intensification,Component I,0,0.16
9772,0.017443148,0.017191549,0.025567112,0.021151967,Intensification,Component I,0,0.16
9771,0.017401819,0.017215867,0.025567134,0.021159441,Intensification,Component I,0,0.16
9770,0.01736114,0.017246948,0.025566388,0.021166913,Intensification,Component I,0,0.16
9769,0.017320887,0.017246964,0.025565396,0.021174384,Intensification,Component I,0,0.16
9768,0.01728106,0.017236444,0.025563858,0.021181853,Intensification,Component I,0,0.16
9767,0.017241661,0.017243879,0.02556148,0.021189321,Intensification,Component I,0,0.16
9766,0.017202691,0.017255511,0.025558662,0.021196788,Intensification,Component I,0,0.16
9765,0.01716415,0.017267146,0.025555649,0.021204254,Intensification,Component I,0,0.16
9764,0.017125749,0.017278866,0.025562828,0.021211718,Intensification,Component I,0,0.16
9763,0.017087393,0.017290754,0.025574662,0.021219181,Intensification,Component I,0,0.16
9762,0.017049188,0.017302879,0.025586319,0.021226642,Intensification,Component I,0,0.16
9761,0.017011139,0.017314533,0.025583032,0.021234102,Intensification,Component I,0,0.16
9760,0.01697325,0.017315729,0.025608295,0.021241561,Intensification,Component I,0,0.16
9759,0.016935253,0.017325022,0.025620792,0.021249019,Intensification,Component I,0,0.16
9758,0.016897168,0.017337484,0.02563208,0.021256475,Intensification,Component I,0,0.16
9757,0.01685902,0.017350352,0.025643017,0.02126393,Intensification,Component I,0,0.16
9756,0.016820832,0.017363632,0.025653593,0.021271383,Intensification,Component I,0,0.16
9755,0.016782627,0.017366188,0.025663805,0.021278835,Intensification,Component I,0,0.16
9754,0.016744807,0.017366525,0.025673258,0.021286286,Intensification,Component I,0,0.16
9753,0.016707451,0.01736803,0.025681943,0.021293736,Intensification,Component I,0,0.16
9752,0.016670636,0.017370521,0.025689837,0.021301184,Intensification,Component I,0,0.16
9751,0.016634436,0.017415048,0.025705575,0.02130863,Intensification,Component I,0,0.16
9750,0.016598924,0.017437952,0.025741598,0.021316076,Intensification,Component I,0,0.16
9749,0.016564113,0.01744034,0.02577813,0.02132352,Intensification,Component I,0,0.16
9748,0.016530115,0.01746316,0.025815137,0.021330963,Intensification,Component I,0,0.16
9747,0.016497041,0.017476062,0.025805197,0.021338404,Intensification,Component I,0,0.16
9746,0.016464999,0.017489643,0.025786176,0.021345844,Intensification,Component I,0,0.16
9745,0.016434092,0.017504233,0.025796443,0.021353282,Intensification,Component I,0,0.16
9744,0.016404444,0.017499582,0.025812738,0.021360719,Intensification,Component I,0,0.16
9743,0.016376358,0.017481231,0.025828649,0.021368155,Intensification,Component I,0,0.16
9742,0.016350041,0.017463124,0.025808586,0.02137559,Intensification,Component I,0,0.16
9741,0.016325745,0.017457625,0.025782494,0.021383023,Intensification,Component I,0,0.16
9740,0.016303724,0.017472991,0.025755817,0.021390454,Intensification,Component I,0,0.16
9739,0.016285034,0.017490954,0.025728511,0.021397885,Intensification,Component I,0,0.16
9738,0.016269965,0.017486151,0.025700762,0.021405313,Intensification,Component I,0,0.16
9737,0.016258793,0.017479788,0.025723277,0.021412741,Intensification,Component I,0,0.16
9736,0.016251787,0.017474004,0.025743184,0.021420167,Intensification,Component I,0,0.16
9735,0.016249198,0.017475728,0.025724103,0.021427592,Intensification,Component I,0,0.16
9734,0.016251178,0.017492293,0.025702874,0.021435015,Intensification,Component I,0,0.16
9733,0.016257858,0.01751015,0.025680234,0.021442437,Intensification,Component I,0,0.16
9732,0.016269357,0.01752933,0.025676639,0.021449857,Intensification,Component I,0,0.16
9731,0.016285781,0.017550948,0.025674174,0.021457276,Intensification,Component I,0,0.16
9730,0.016307225,0.017574621,0.025675592,0.021464694,Intensification,Component I,0,0.16
9729,0.016331553,0.017609982,0.02567553,0.02147211,Intensification,Component I,0,0.16
9728,0.016358922,0.017649044,0.02568179,0.021479525,Intensification,Component I,0,0.16
9727,0.016389393,0.017653706,0.025700885,0.021486939,Intensification,Component I,0,0.16
9726,0.016423021,0.01766939,0.025719143,0.021494351,Intensification,Component I,0,0.16
9725,0.016459856,0.017676209,0.025767929,0.021501761,Intensification,Component I,0,0.16
9724,0.016498146,0.017684002,0.025826716,0.02150917,Intensification,Component I,0,0.16
9723,0.016537894,0.017698778,0.025884863,0.021516578,Intensification,Component I,0,0.16
9722,0.0165791,0.017728993,0.025941387,0.021523985,Intensification,Component I,0,0.16
9721,0.016621762,0.017710631,0.025995924,0.021531389,Intensification,Component I,0,0.16
9720,0.016665877,0.017720922,0.026024101,0.021538793,Intensification,Component I,0,0.16
9719,0.016711471,0.017731729,0.026022885,0.021546195,Intensification,Component I,0,0.16
9718,0.016758516,0.017748426,0.02602029,0.021553595,Intensification,Component I,0,0.16
9717,0.01680698,0.017756502,0.026025498,0.021560995,Intensification,Component I,0,0.16
9716,0.016856831,0.01778776,0.026058056,0.021568392,Intensification,Component I,0,0.16
9715,0.016908033,0.017806869,0.026089028,0.021575788,Intensification,Component I,0,0.16
9714,0.016962001,0.017816707,0.026118948,0.021583183,Intensification,Component I,0,0.16
9713,0.017018757,0.017831643,0.026147695,0.021590577,Intensification,Component I,0,0.16
9712,0.01707832,0.017864693,0.026173683,0.021597968,Intensification,Component I,0,0.16
9711,0.017140707,0.017879657,0.026198677,0.021605359,Intensification,Component I,0,0.16
9710,0.017205934,0.017865994,0.026176809,0.021612748,Intensification,Component I,0,0.16
9709,0.017275049,0.017891376,0.026153805,0.021620135,Intensification,Component I,0,0.16
9708,0.017348048,0.01790601,0.026130254,0.021627521,Intensification,Component I,0,0.16
9707,0.017424927,0.017940336,0.026148436,0.021634906,Intensification,Component I,0,0.16
9706,0.017505673,0.017947603,0.026183759,0.021642289,Intensification,Component I,0,0.16
9705,0.017590273,0.017970498,0.026220432,0.021649671,Intensification,Component I,0,0.16
9704,0.01767599,0.017983895,0.026161517,0.021657051,Intensification,Component I,0,0.16
9703,0.017762824,0.017992972,0.026162127,0.02166443,Intensification,Component I,0,0.16
9702,0.017850774,0.017987425,0.02618005,0.021671807,Intensification,Component I,0,0.16
9701,0.017939839,0.018004368,0.026207348,0.021679183,Intensification,Component I,0,0.16
9700,0.018030018,0.018021924,0.026229681,0.021686557,Intensification,Component I,0,0.16
9699,0.018117704,0.018038839,0.026240888,0.02169393,Intensification,Component I,0,0.16
9698,0.018202881,0.018068807,0.026209861,0.021701301,Intensification,Component I,0,0.16
9697,0.018285534,0.018090962,0.02617401,0.021708671,Intensification,Component I,0,0.16
9696,0.01836565,0.018112294,0.026137518,0.021716039,Intensification,Component I,0,0.16
9695,0.018443218,0.018113972,0.026124822,0.021723406,Intensification,Component I,0,0.16
9694,0.018517496,0.018118308,0.026172121,0.021730771,Intensification,Component I,0,0.16
9693,0.018588501,0.0181336,0.026199975,0.021738135,Intensification,Component I,0,0.16
9692,0.01865625,0.018148478,0.026182052,0.021745497,Intensification,Component I,0,0.16
9691,0.018720767,0.018167339,0.026214383,0.021752858,Intensification,Component I,0,0.16
9690,0.018782077,0.018175029,0.026246829,0.021760217,Intensification,Component I,0,0.16
9689,0.01884242,0.018171616,0.026277112,0.021767575,Intensification,Component I,0,0.16
9688,0.01890181,0.018153643,0.026262719,0.021774931,Intensification,Component I,0,0.16
9687,0.018960261,0.018135624,0.02628147,0.021782286,Intensification,Component I,0,0.16
9686,0.01901779,0.018117576,0.026300119,0.021789639,Intensification,Component I,0,0.16
9685,0.01907441,0.018143568,0.026354438,0.021796991,Intensification,Component I,0,0.16
9684,0.019132306,0.018188662,0.026360164,0.021804341,Intensification,Component I,0,0.16
9683,0.019191477,0.018155551,0.026356973,0.02181169,Intensification,Component I,8.40E-08,0.16
9682,0.019251923,0.018194773,0.026381072,0.021819037,Intensification,Component I,2.02E-07,0.16
9681,0.019313645,0.018207415,0.026394887,0.021826383,Intensification,Component I,4.03E-07,0.16
9680,0.019376639,0.01820977,0.026381391,0.021833727,Intensification,Component I,6.72E-07,0.16
9679,0.019441883,0.018175918,0.026366409,0.021841069,Intensification,Component I,1.01E-06,0.16
9678,0.019509402,0.018180076,0.026365516,0.02184841,Intensification,Component I,1.41E-06,0.16
9677,0.019579223,0.018192402,0.026407471,0.02185575,Intensification,Component I,1.92E-06,0.16
9676,0.019651372,0.018204952,0.026449211,0.021863088,Intensification,Component I,2.53E-06,0.16
9675,0.019725872,0.018217707,0.026490701,0.021870424,Intensification,Component I,3.28E-06,0.16
9674,0.019801412,0.01821915,0.026531435,0.021877759,Intensification,Component I,4.11E-06,0.16
9673,0.019877979,0.01820329,0.026570917,0.021885092,Intensification,Component I,5.04E-06,0.16
9672,0.019955453,0.018212129,0.026609741,0.021892424,Intensification,Component I,6.07E-06,0.16
9671,0.020033917,0.01821283,0.026647914,0.021899754,Intensification,Component I,7.22E-06,0.16
9670,0.020113356,0.018196539,0.026676874,0.021907083,Intensification,Component I,8.49E-06,0.16
9669,0.020191576,0.018180313,0.026700901,0.02191441,Intensification,Component I,9.77E-06,0.16
9668,0.020268566,0.018152146,0.026724714,0.021921736,Intensification,Component I,1.11E-05,0.16
9667,0.020344318,0.018106859,0.026748304,0.02192906,Intensification,Component I,1.23E-05,0.16
9666,0.020418822,0.018062225,0.026787773,0.021936382,Intensification,Component I,1.36E-05,0.16
9665,0.020492069,0.018020222,0.026793733,0.021943703,Intensification,Component I,1.49E-05,0.16
9664,0.020564923,0.018026958,0.026816534,0.021951022,Intensification,Component I,1.61E-05,0.16
9663,0.020637478,0.018034863,0.026838851,0.02195834,Intensification,Component I,1.72E-05,0.16
9662,0.020709629,0.018043105,0.026860682,0.021965656,Intensification,Component I,1.82E-05,0.16
9661,0.020781369,0.018051418,0.026882031,0.021972971,Intensification,Component I,1.91E-05,0.16
9660,0.020852692,0.018042775,0.026913709,0.021980284,Intensification,Component I,2.00E-05,0.16
9659,0.020926267,0.018017111,0.026951447,0.021987595,Intensification,Component I,2.08E-05,0.16
9658,0.021002116,0.018014653,0.026989076,0.021994905,Intensification,Component I,2.15E-05,0.16
9657,0.021080259,0.018000386,0.027024286,0.022002213,Intensification,Component I,2.21E-05,0.16
9656,0.021160712,0.017985933,0.027027583,0.02200952,Intensification,Component I,2.27E-05,0.16
9655,0.021243491,0.017990296,0.027030206,0.022016825,Intensification,Component I,2.33E-05,0.16
9654,0.021329434,0.018001146,0.027045007,0.022024128,Intensification,Component I,2.39E-05,0.16
9653,0.021418484,0.017985415,0.027067738,0.02203143,Intensification,Component I,2.44E-05,0.16
9652,0.021510579,0.017970396,0.027059895,0.02203873,Intensification,Component I,2.50E-05,0.16
9651,0.021605655,0.017930772,0.027079285,0.022046029,Intensification,Component I,2.55E-05,0.16
9650,0.021703646,0.017896819,0.027097478,0.022053326,Intensification,Component I,2.61E-05,0.16
9649,0.021804161,0.017882306,0.027114052,0.022060622,Intensification,Component I,2.66E-05,0.16
9648,0.021907067,0.017869509,0.027131395,0.022067915,Intensification,Component I,2.72E-05,0.16
9647,0.022012233,0.017879324,0.027186309,0.022075208,Intensification,Component I,2.78E-05,0.16
9646,0.022119523,0.017898864,0.027199046,0.022082498,Intensification,Component I,2.85E-05,0.16
9645,0.022228803,0.017891069,0.02720815,0.022089787,Intensification,Component I,2.92E-05,0.16
9644,0.02233888,0.0178844,0.027251444,0.022097075,Intensification,Component I,2.99E-05,0.16
9643,0.022449447,0.017884949,0.027295345,0.022104361,Intensification,Component I,3.07E-05,0.16
9642,0.02256029,0.017893816,0.027332815,0.022111645,Intensification,Component I,3.16E-05,0.16
9641,0.022671149,0.017902072,0.027348946,0.022118927,Intensification,Component I,3.25E-05,0.16
9640,0.022781764,0.017909751,0.027323165,0.022126208,Intensification,Component I,3.35E-05,0.16
9639,0.022890037,0.017916678,0.027315429,0.022133488,Intensification,Component I,3.46E-05,0.16
9638,0.022995696,0.017922953,0.027326226,0.022140765,Intensification,Component I,3.59E-05,0.16
9637,0.023098479,0.017928665,0.027346301,0.022148041,Intensification,Component I,3.73E-05,0.16
9636,0.023198136,0.01793391,0.027364503,0.022155316,Intensification,Component I,3.89E-05,0.16
9635,0.023294431,0.01793878,0.02737989,0.022162589,Intensification,Component I,4.06E-05,0.16
9634,0.023385647,0.017943239,0.027394138,0.02216986,Intensification,Component I,4.25E-05,0.16
9633,0.023471671,0.017947314,0.027408071,0.022177129,Intensification,Component I,4.46E-05,0.16
9632,0.023552402,0.017951286,0.027419967,0.022184397,Intensification,Component I,4.70E-05,0.16
9631,0.023627747,0.017955218,0.027431899,0.022191663,Intensification,Component I,4.95E-05,0.16
9630,0.023697629,0.017958754,0.027442563,0.022198928,Intensification,Component I,5.23E-05,0.16
9629,0.023763419,0.017961805,0.027452416,0.022206191,Intensification,Component I,5.54E-05,0.16
9628,0.023825067,0.017973526,0.027461748,0.022213452,Intensification,Component I,5.87E-05,0.16
9627,0.023882526,0.017991582,0.027464383,0.022220712,Intensification,Component I,6.24E-05,0.16
9626,0.023935753,0.018008238,0.027463338,0.02222797,Intensification,Component I,6.63E-05,0.16
9625,0.023984703,0.018023483,0.027462511,0.022235226,Intensification,Component I,7.06E-05,0.16
9624,0.024029263,0.018036917,0.027462706,0.022242481,Intensification,Component I,7.52E-05,0.16
9623,0.024069371,0.018048549,0.027463808,0.022249734,Intensification,Component I,8.02E-05,0.16
9622,0.024104979,0.018046696,0.027465704,0.022256985,Intensification,Component I,8.56E-05,0.16
9621,0.024136046,0.018044172,0.02746828,0.022264235,Intensification,Component I,9.13E-05,0.16
9620,0.024162542,0.01804191,0.027471391,0.022271483,Intensification,Component I,9.74E-05,0.16
9619,0.024185842,0.018032442,0.027474539,0.022278729,Intensification,Component I,0.000103894744168,0.16
9618,0.024205954,0.018023658,0.027477652,0.022285974,Intensification,Component I,0.000110706095455,0.16
9617,0.024222888,0.01801603,0.027480664,0.022293217,Intensification,Component I,0.000117873983332,0.16
9616,0.024236653,0.018009588,0.027483505,0.022300458,Intensification,Component I,0.00012541256319,0.16
9615,0.024247264,0.018009184,0.027486096,0.022307698,Intensification,Component I,0.00013333621587,0.16
9614,0.02425856,0.018011834,0.027488328,0.022314935,Intensification,Component I,0.000141648334613,0.16
9613,0.02427053,0.018014654,0.027494002,0.022322172,Intensification,Component I,0.000150361072766,0.16
9612,0.024283158,0.018017643,0.027501141,0.022329406,Intensification,Component I,0.000159486528223,0.16
9611,0.02429643,0.018020808,0.027508549,0.022336639,Intensification,Component I,0.0001690367138,0.16
9610,0.024310331,0.018024162,0.027516219,0.02234387,Intensification,Component I,0.000179023526744,0.16
9609,0.024329103,0.018026393,0.027526324,0.0223511,Intensification,Component I,0.000189329416291,0.16
9608,0.024352731,0.018024763,0.027538697,0.022358328,Intensification,Component I,0.000199959692375,0.16
9607,0.024381152,0.018023129,0.027553131,0.022365554,Intensification,Component I,0.000210919513053,0.16
9606,0.024414256,0.018021682,0.027569353,0.022372778,Intensification,Component I,0.000222213873474,0.16
9605,0.024451881,0.018020422,0.027572572,0.022380001,Intensification,Component I,0.000233847595026,0.16
9604,0.024499364,0.01801945,0.027572554,0.022387222,Intensification,Component I,0.000245773142409,0.16
9603,0.024556175,0.018019164,0.027570793,0.022394441,Intensification,Component I,0.000257993610868,0.16
9602,0.024621518,0.01801984,0.027566877,0.022401659,Intensification,Component I,0.000270511953626,0.16
9601,0.024694588,0.018021869,0.027559147,0.022408874,Intensification,Component I,0.0002833309764,0.16
9600,0.024774256,0.018026253,0.027548611,0.022416089,Intensification,Component I,0.000296453332111,0.16
9599,0.024864225,0.018042035,0.027534369,0.022423301,Intensification,Component I,0.000309668658835,0.16
